1.000000 0.010000 1.000000 0.038274 18853.101536
1.000000 0.020000 1.000000 0.063097 23717.642613 
1.000000 0.030000 1.000000 0.083758 26574.919596 
1.000000 0.040000 2.000000 0.102258 28539.071777 
1.000000 0.050000 3.000000 0.120123 30003.102690 
1.000000 0.060000 5.000000 0.138573 31154.246060 
1.000000 0.070000 3.000000 0.155650 33519.994112 
1.000000 0.080000 4.000000 0.171275 35054.243436 
1.000000 0.090000 4.000000 0.185779 33534.659341 
1.000000 0.100000 4.000000 0.199337 34105.801202 
1.000000 0.110000 2.000000 0.212371 34607.677347 
1.000000 0.120000 2.000000 0.225117 35054.031773 
1.000000 0.130000 2.000000 0.237352 35452.583970 
1.000000 0.140000 2.000000 0.249049 35810.073158 
1.000000 0.150000 2.000000 0.260218 38122.911666 
1.000000 0.160000 2.000000 0.270839 42627.179615 
1.000000 0.170000 2.000000 0.280914 46669.670415 
1.000000 0.180000 2.000000 0.290474 49436.448765 
1.000000 0.190000 2.000000 0.299554 50954.590983 
1.000000 0.200000 2.000000 0.308198 51842.489358 
1.000000 0.210000 2.000000 0.316442 53180.115038 
1.000000 0.220000 3.000000 0.324317 55085.578553 
1.000000 0.230000 3.000000 0.331848 56212.654873 
1.000000 0.240000 3.000000 0.339058 55400.542303 
1.000000 0.250000 3.000000 0.345983 55889.278313 
1.000000 0.260000 3.000000 0.352630 56033.610310 
1.000000 0.270000 2.000000 0.359011 54939.283176 
1.000000 0.280000 2.000000 0.365137 52668.901297 
1.000000 0.290000 3.000000 0.371019 54393.168282 
1.000000 0.300000 3.000000 0.376664 57313.999538 
1.000000 0.310000 3.000000 0.382083 59499.601117 
1.000000 0.320000 3.000000 0.387291 61059.350847 
1.000000 0.330000 3.000000 0.392300 62231.049463 
1.000000 0.340000 3.000000 0.397123 63146.315966 
1.000000 0.350000 3.000000 0.401771 63910.063771 
1.000000 0.360000 3.000000 0.406253 64614.077537 
1.000000 0.370000 3.000000 0.410581 65300.054969 
1.000000 0.380000 3.000000 0.414765 66022.497430 
1.000000 0.390000 3.000000 0.418815 66811.935482 
1.000000 0.400000 2.000000 0.422739 67693.163317 
1.000000 0.410000 2.000000 0.426546 68478.530049 
1.000000 0.420000 3.000000 0.430243 69086.190643 
1.000000 0.430000 3.000000 0.433844 69509.133862 
1.000000 0.440000 3.000000 0.437357 69792.267459 
1.000000 0.450000 3.000000 0.440792 70006.621474 
1.000000 0.460000 3.000000 0.444616 70170.425890 
1.000000 0.470000 3.000000 0.448365 70302.132574 
1.000000 0.480000 4.000000 0.452037 70942.480895 
1.000000 0.490000 6.000000 0.455632 71964.714788 
1.000000 0.500000 6.000000 0.459153 72954.218326 
1.000000 0.510000 4.000000 0.462600 73911.712429 
1.000000 0.520000 4.000000 0.465974 74840.381057 
1.000000 0.530000 4.000000 0.469282 75743.868399 
1.000000 0.540000 4.000000 0.474565 76632.675069 
1.000000 0.550000 4.000000 0.480592 77508.605567 
1.000000 0.560000 4.000000 0.486483 78392.021526 
1.000000 0.570000 4.000000 0.492244 79286.326761 
1.000000 0.580000 4.000000 0.497875 80197.719366 
1.000000 0.590000 4.000000 0.503381 81128.819147 
1.000000 0.600000 4.000000 0.508769 82068.206810 
1.000000 0.610000 4.000000 0.514040 83017.697556 
1.000000 0.620000 3.000000 0.519200 83964.528487 
1.000000 0.630000 3.000000 0.524253 84909.279930 
1.000000 0.640000 3.000000 0.529204 85844.013676 
1.000000 0.650000 3.000000 0.534056 86755.875226 
1.000000 0.660000 3.000000 0.538814 87630.462567 
1.000000 0.670000 3.000000 0.543484 88467.252503 
1.000000 0.680000 3.000000 0.548068 89263.546456 
1.000000 0.690000 3.000000 0.552569 90025.662579 
1.000000 0.700000 4.000000 0.556990 90761.565662 
1.000000 0.710000 4.000000 0.561332 91472.009695 
1.000000 0.720000 4.000000 0.565596 92155.383923 
1.000000 0.730000 4.000000 0.569790 92813.539896 
1.000000 0.740000 4.000000 0.573921 93446.668471 
1.000000 0.750000 4.000000 0.577991 94056.484694 
1.000000 0.760000 4.000000 0.582036 94644.562982 
1.000000 0.770000 4.000000 0.586142 95210.104700 
1.000000 0.780000 4.000000 0.590209 95755.715093 
1.000000 0.790000 4.000000 0.594232 96283.773232 
1.000000 0.800000 4.000000 0.598207 96795.052458 
1.000000 0.810000 4.000000 0.602130 97291.196570 
1.000000 0.820000 5.000000 0.606004 97771.079224 
1.000000 0.830000 5.000000 0.609826 98232.067996 
1.000000 0.840000 5.000000 0.613595 98672.620627 
1.000000 0.850000 4.000000 0.617307 99090.833015 
1.000000 0.860000 4.000000 0.620965 99484.746046 
1.000000 0.870000 4.000000 0.624568 99854.883758 
1.000000 0.880000 4.000000 0.628115 100204.421743 
1.000000 0.890000 4.000000 0.631612 100536.149239 
1.000000 0.900000 4.000000 0.635057 100851.631536 
1.000000 0.910000 4.000000 0.638451 101151.432825 
1.000000 0.920000 4.000000 0.641795 101436.278051 
1.000000 0.930000 4.000000 0.645088 101706.192404 
1.000000 0.940000 5.000000 0.648961 101964.616750 
1.000000 0.950000 5.000000 0.653019 102206.615125 
1.000000 0.960000 5.000000 0.657136 102430.122679 
1.000000 0.970000 4.000000 0.661970 102634.029939 
1.000000 0.980000 4.000000 0.666732 102821.612869 
1.000000 0.990000 4.000000 0.671422 102996.064363 
1.000000 1.000000 4.000000 0.676045 103150.301896 
1.000000 1.010000 4.000000 0.680603 103288.850475 
1.000000 1.020000 4.000000 0.685097 103413.952868 
1.000000 1.030000 4.000000 0.689531 103517.556018 
1.000000 1.040000 4.000000 0.693910 103614.061069 
1.000000 1.050000 4.000000 0.698241 103688.577600 
1.000000 1.060000 4.000000 0.702534 103757.943222 
1.000000 1.070000 4.000000 0.706790 103809.902344 
1.000000 1.080000 4.000000 0.711002 103856.702629 
1.000000 1.090000 3.000000 0.715161 103892.609754 
1.000000 1.100000 3.000000 0.719265 103922.487791 
1.000000 1.110000 3.000000 0.723314 103944.131820 
1.000000 1.120000 3.000000 0.727307 103960.918003 
1.000000 1.130000 3.000000 0.731244 103967.483317 
1.000000 1.140000 3.000000 0.735127 103973.719994 
1.000000 1.150000 2.000000 0.738957 103971.176742 
1.000000 1.160000 2.000000 0.742732 103962.317854 
1.000000 1.170000 2.000000 0.746454 103953.538951 
1.000000 1.180000 2.000000 0.750126 103939.340539 
1.000000 1.190000 2.000000 0.753746 103920.193397 
1.000000 1.200000 2.000000 0.757319 103898.504349 
1.000000 1.210000 2.000000 0.760841 103875.597440 
1.000000 1.220000 2.000000 0.764318 103848.748751 
1.000000 1.230000 2.000000 0.767747 103818.194158 
1.000000 1.240000 2.000000 0.771132 103785.817298 
1.000000 1.250000 2.000000 0.774471 103752.817321 
1.000000 1.260000 2.000000 0.777769 103716.009538 
1.000000 1.270000 2.000000 0.781023 103675.077652 
1.000000 1.280000 2.000000 0.784237 103636.118265 
1.000000 1.290000 2.000000 0.787408 103592.521278 
1.000000 1.300000 2.000000 0.790542 103547.757933 
1.000000 1.310000 2.000000 0.793634 103501.953151 
1.000000 1.320000 2.000000 0.796690 103452.381861 
1.000000 1.330000 2.000000 0.799707 103404.506668 
1.000000 1.340000 2.000000 0.802687 103353.523872 
1.000000 1.350000 2.000000 0.805632 103300.117630 
1.000000 1.360000 2.000000 0.808540 103245.429209 
1.000000 1.370000 2.000000 0.811413 103191.585875 
1.000000 1.380000 2.000000 0.814253 103136.355188 
1.000000 1.390000 2.000000 0.817058 103431.134494 
1.000000 1.400000 2.000000 0.819829 103752.890053 
1.000000 1.410000 2.000000 0.822569 104066.686835 
1.000000 1.420000 2.000000 0.825277 104372.479207 
1.000000 1.430000 2.000000 0.827954 104671.876320 
1.000000 1.440000 2.000000 0.831327 104968.761076 
1.000000 1.450000 2.000000 0.834737 105258.330789 
1.000000 1.460000 2.000000 0.838114 105541.138288 
1.000000 1.470000 2.000000 0.841463 105819.829061 
1.000000 1.480000 2.000000 0.844782 106094.985598 
1.000000 1.490000 2.000000 0.848073 106363.771106 
1.000000 1.500000 2.000000 0.851468 106653.282016 
1.000000 1.510000 2.000000 0.854965 106978.821456 
1.000000 1.520000 2.000000 0.858658 107302.008856 
1.000000 1.530000 2.000000 0.862343 107622.818360 
1.000000 1.540000 2.000000 0.865994 107939.087034 
1.000000 1.550000 2.000000 0.869612 108251.358595 
1.000000 1.560000 2.000000 0.873198 108557.444094 
1.000000 1.570000 2.000000 0.876751 108858.030550 
1.000000 1.580000 2.000000 0.880272 109151.455317 
1.000000 1.590000 2.000000 0.883762 109437.988115 
1.000000 1.600000 2.000000 0.887221 109719.750272 
