  0.500000   0.010000 10882.791436 
  0.500000   0.020000 1902.081598 
  0.500000   0.030000 1973.096192 
  0.500000   0.040000 260.050070 
  0.500000   0.050000 9815.782880 
  0.500000   0.060000 11453.880540 
  0.500000   0.070000 11320.612503 
  0.500000   0.080000 11242.007945 
  0.500000   0.090000 11755.129893 
  0.500000   0.100000 9657.859781 
  0.500000   0.110000 6836.520175 
  0.500000   0.120000 868.586427 
  0.500000   0.130000 1250.124323 
  0.500000   0.140000 1195.157701 
  0.500000   0.150000 1709.244524 
  0.500000   0.160000 1598.040146 
  0.500000   0.170000 12907.628549 
  0.500000   0.180000 13323.491897 
  0.500000   0.190000 980.807481 
  0.500000   0.200000 5246.271770 
  0.500000   0.210000 5314.082571 
  0.500000   0.220000 6433.695391 
  0.500000   0.230000 6979.515393 
  0.500000   0.240000 6328.333051 
  0.500000   0.250000 7006.284864 
  0.500000   0.260000 7801.311034 
  0.500000   0.270000 7960.781310 
  0.500000   0.280000 6805.781199 
  0.500000   0.290000 4661.524862 
  0.500000   0.300000 2074.783619 
  0.500000   0.310000 7149.997062 
  0.500000   0.320000 8394.034975 
  0.500000   0.330000 6482.404443 
  0.500000   0.340000 929.861397 
  0.500000   0.350000 1680.661759 
  0.500000   0.360000 9389.091585 
  0.500000   0.370000 4979.307517 
  0.500000   0.380000 5069.628017 
  0.500000   0.390000 6007.334563 
  0.500000   0.400000 6111.722457 
  0.500000   0.410000 6002.270996 
  0.500000   0.420000 5533.393039 
  0.500000   0.430000 5069.001852 
  0.500000   0.440000 4301.743303 
  0.500000   0.450000 4981.444546 
  0.500000   0.460000 5994.138027 
  0.500000   0.470000 6015.678159 
  0.500000   0.480000 5212.829512 
  0.500000   0.490000 4489.853480 
  0.500000   0.500000 3441.938330 
  0.500000   0.510000 3299.520633 
  0.500000   0.520000 4695.529833 
  0.500000   0.530000 5391.228261 
  0.500000   0.540000 5275.346339 
  0.500000   0.550000 5087.670796 
  0.500000   0.560000 17444.566830 
  0.500000   0.570000 13312.287831 
  0.500000   0.580000 7995.081447 
  0.500000   0.590000 3650.310963 
  0.500000   0.600000 6620.263537 
  0.500000   0.610000 6674.559464 
  0.500000   0.620000 6660.009385 
  0.500000   0.630000 6634.082384 
  0.500000   0.640000 6573.361935 
  0.500000   0.650000 6418.598281 
  0.500000   0.660000 6171.075985 
  0.500000   0.670000 5842.951725 
  0.500000   0.680000 5457.233652 
  0.500000   0.690000 5044.088897 
  0.500000   0.700000 4657.139494 
  0.500000   0.710000 4604.845404 
  0.500000   0.720000 5421.968967 
  0.500000   0.730000 6112.430097 
  0.500000   0.740000 6625.000570 
  0.500000   0.750000 6828.501009 
  0.500000   0.760000 6682.503123 
  0.500000   0.770000 6231.491360 
  0.500000   0.780000 5563.003852 
  0.500000   0.790000 5791.178224 
  0.500000   0.800000 6771.541218 
  0.500000   0.810000 7251.739987 
  0.500000   0.820000 7315.418861 
  0.500000   0.830000 7005.503441 
  0.500000   0.840000 118.479382 
  0.500000   0.850000 639.779427 
  0.500000   0.860000 1386.693630 
  0.500000   0.870000 1801.928496 
  0.500000   0.880000 1833.528560 
  0.500000   0.890000 2179.812855 
  0.500000   0.900000 2867.729916 
  0.500000   0.910000 3384.860291 
  0.500000   0.920000 3460.308767 
  0.500000   0.930000 3537.056957 
  0.500000   0.940000 3616.833121 
  0.500000   0.950000 3332.553602 
  0.500000   0.960000 2869.120902 
  0.500000   0.970000 2425.588745 
  0.500000   0.980000 1966.687337 
  0.500000   0.990000 1512.867790 
  0.500000   1.000000 1089.988076 
  0.500000   1.010000 1943.744371 
  0.500000   1.020000 1712.842644 
  0.500000   1.030000 1475.779640 
  0.500000   1.040000 2547.792485 
  0.500000   1.050000 1023.069571 
  0.500000   1.060000 812.712194 
  0.500000   1.070000 616.102356 
  0.500000   1.080000 3726.185659 
  0.500000   1.090000 3806.749563 
  0.500000   1.100000  55.125773 
  0.500000   1.110000 4059.030768 
  0.500000   1.120000 4222.543741 
  0.500000   1.130000 4615.074102 
  0.500000   1.140000 5006.535503 
  0.500000   1.150000 5366.920314 
  0.500000   1.160000 5576.851006 
  0.500000   1.170000 5692.751853 
  0.500000   1.180000 5851.205620 
  0.500000   1.190000 6001.873981 
  0.500000   1.200000 6285.895779 
  0.500000   1.210000 6636.084212 
  0.500000   1.220000 6933.309083 
  0.500000   1.230000 6972.239232 
  0.500000   1.240000 6951.759975 
  0.500000   1.250000 6965.025226 
  0.500000   1.260000 7011.799110 
  0.500000   1.270000 7105.802103 
  0.500000   1.280000 7543.219769 
  0.500000   1.290000 8451.067219 
  0.500000   1.300000 9551.250023 
  0.500000   1.310000 10711.149103 
  0.500000   1.320000 11678.486001 
  0.500000   1.330000 12194.627425 
  0.500000   1.340000 12611.909229 
  0.500000   1.350000 13260.687746 
  0.500000   1.360000 12757.274193 
  0.500000   1.370000 12704.494490 
  0.500000   1.380000 10934.909988 
  0.500000   1.390000 9421.339564 
  0.500000   1.400000 7446.484963 
  0.500000   1.410000 8269.106769 
  0.500000   1.420000 7981.129398 
  0.500000   1.430000 7507.029530 
  0.500000   1.440000 7051.207317 
  0.500000   1.450000 6785.017360 
  0.500000   1.460000 6619.642263 
  0.500000   1.470000 6469.727578 
  0.500000   1.480000 6314.083238 
  0.500000   1.490000 6153.269794 
  0.500000   1.500000 5981.396312 
  0.500000   1.510000 5775.819652 
  0.500000   1.520000 5986.082471 
  0.500000   1.530000 6210.486306 
  0.500000   1.540000 6419.593174 
  0.500000   1.550000 6606.552690 
  0.500000   1.560000 6766.896679 
  0.500000   1.570000 6898.305016 
  0.500000   1.580000 7000.673749 
  0.500000   1.590000 7076.568716 
  0.500000   1.600000 7133.406001 
  0.500000   1.610000 7176.370303 
  0.500000   1.620000 7204.318954 
  0.500000   1.630000 7216.199621 
  0.500000   1.640000 7211.177961 
  0.500000   1.650000 7188.641818 
  0.500000   1.660000 7148.206356 
  0.500000   1.670000 7089.661690 
  0.500000   1.680000 7012.691365 
  0.500000   1.690000 6917.512242 
  0.500000   1.700000 6804.642727 
  0.500000   1.710000 6671.610660 
  0.500000   1.720000 6504.917657 
  0.500000   1.730000 6309.143075 
  0.500000   1.740000 6087.112364 
  0.500000   1.750000 5842.220794 
  0.500000   1.760000 5579.069633 
  0.500000   1.770000 5303.861107 
  0.500000   1.780000 5144.105755 
  0.500000   1.790000 5564.865980 
  0.500000   1.800000 5906.992783 
  0.500000   1.810000 6183.664978 
  0.500000   1.820000 6429.708309 
  0.500000   1.830000 6641.734228 
  0.500000   1.840000 6816.827469 
  0.500000   1.850000 6952.586534 
  0.500000   1.860000 7047.163703 
  0.500000   1.870000 7099.303411 
  0.500000   1.880000 7108.378124 
  0.500000   1.890000 7074.421209 
  0.500000   1.900000 6998.156611 
  0.500000   1.910000 6881.025651 
  0.500000   1.920000 6725.212030 
  0.500000   1.930000 6533.667467 
  0.500000   1.940000 6310.142885 
  0.500000   1.950000 6059.235003 
  0.500000   1.960000 5786.468874 
  0.500000   1.970000 5498.462522 
  0.500000   1.980000 5436.508753 
  0.500000   1.990000 5877.745758 
  0.500000   2.000000 6237.500824 
  0.500000   2.010000 6522.745111 
  0.500000   2.020000 6762.831686 
  0.500000   2.030000 6962.398594 
  0.500000   2.040000 7116.118277 
  0.500000   2.050000 7220.128023 
  0.500000   2.060000 7271.701323 
  0.500000   2.070000 7269.185589 
  0.500000   2.080000 7212.013466 
  0.500000   2.090000 7100.739322 
  0.500000   2.100000 6937.084834 
  0.500000   2.110000 6723.988762 
  0.500000   2.120000 6465.662467 
  0.500000   2.130000 6164.344061 
  0.500000   2.140000 5812.509489 
  0.500000   2.150000 5424.526666 
  0.500000   2.160000 5920.360218 
  0.500000   2.170000 6407.754873 
  0.500000   2.180000 6761.957049 
  0.500000   2.190000 7005.468900 
  0.500000   2.200000 7177.848631 
  0.500000   2.210000 7276.019567 
  0.500000   2.220000 7297.834852 
  0.500000   2.230000 7242.989368 
  0.500000   2.240000 7113.116415 
  0.500000   2.250000 6911.866996 
  0.500000   2.260000 6644.974974 
  0.500000   2.270000 6320.319960 
  0.500000   2.280000 5948.017560 
  0.500000   2.290000 5540.610498 
  0.500000   2.300000 5113.562238 
  0.500000   2.310000 5300.845733 
  0.500000   2.320000 5841.068624 
  0.500000   2.330000 6227.073471 
  0.500000   2.340000 6527.187691 
  0.500000   2.350000 6753.187300 
  0.500000   2.360000 6903.627200 
  0.500000   2.370000 6978.949516 
  0.500000   2.380000 6976.396384 
  0.500000   2.390000 6891.754418 
  0.500000   2.400000 6727.101417 
  0.500000   2.410000 6488.394322 
  0.500000   2.420000 6185.171949 
  0.500000   2.430000 5830.720524 
  0.500000   2.440000 5442.776102 
  0.500000   2.450000 5045.853687 
  0.500000   2.460000 4683.337557 
  0.500000   2.470000 4603.663580 
  0.500000   2.480000 5160.628453 
  0.500000   2.490000 5639.866965 
  0.500000   2.500000 6034.228072 
  0.600000   0.010000 8659.848470 
  0.600000   0.020000 11123.558084 
  0.600000   0.030000 11482.147332 
  0.600000   0.040000 13184.906687 
  0.600000   0.050000 15829.962878 
  0.600000   0.060000 16773.865040 
  0.600000   0.070000 16370.847485 
  0.600000   0.080000 17589.598983 
  0.600000   0.090000 13406.883186 
  0.600000   0.100000 6168.984753 
  0.600000   0.110000 3075.628908 
  0.600000   0.120000 2010.310817 
  0.600000   0.130000 2275.246894 
  0.600000   0.140000 2797.551469 
  0.600000   0.150000 3447.334701 
  0.600000   0.160000 1438.984492 
  0.600000   0.170000 3120.417884 
  0.600000   0.180000 4197.299732 
  0.600000   0.190000 5023.766461 
  0.600000   0.200000 6512.007341 
  0.600000   0.210000 2743.548092 
  0.600000   0.220000 4604.898389 
  0.600000   0.230000 4052.711808 
  0.600000   0.240000 271.435529 
  0.600000   0.250000 1724.687680 
  0.600000   0.260000 2379.743774 
  0.600000   0.270000 1828.560704 
  0.600000   0.280000 1730.061523 
  0.600000   0.290000 1220.070250 
  0.600000   0.300000  29.392447 
  0.600000   0.310000 5225.721006 
  0.600000   0.320000 5010.815742 
  0.600000   0.330000 4594.380075 
  0.600000   0.340000 3907.530604 
  0.600000   0.350000 2774.556487 
  0.600000   0.360000 1452.065134 
  0.600000   0.370000 660.299978 
  0.600000   0.380000  50.199103 
  0.600000   0.390000 16130.701741 
  0.600000   0.400000 16600.860717 
  0.600000   0.410000 17140.807450 
  0.600000   0.420000 17800.636359 
  0.600000   0.430000 26996.912499 
  0.600000   0.440000 19042.124760 
  0.600000   0.450000 28623.714500 
  0.600000   0.460000 4028.756495 
  0.600000   0.470000 4888.710382 
  0.600000   0.480000 2532.110850 
  0.600000   0.490000 4629.215673 
