  0.600000   2.190000 120264.623627 
  0.600000   2.200000 120398.400450 
  0.600000   2.210000 120529.835337 
  0.600000   2.220000 120659.018009 
  0.600000   2.230000 120786.031311 
  0.600000   2.240000 120910.952098 
  0.600000   2.250000 121033.851947 
  0.600000   2.260000 121154.797769 
  0.600000   2.270000 121273.852306 
  0.600000   2.280000 121391.074563 
  0.600000   2.290000 121500.644277 
  0.600000   2.300000 121603.831161 
  0.600000   2.310000 121702.520267 
  0.600000   2.320000 121797.433160 
  0.600000   2.330000 121889.013237 
  0.600000   2.340000 122002.629948 
  0.600000   2.350000 122137.865714 
  0.600000   2.360000 122270.318684 
  0.600000   2.370000 122400.165820 
  0.600000   2.380000 122527.556813 
  0.600000   2.390000 122652.620869 
  0.600000   2.400000 122775.471306 
  0.600000   2.410000 122896.208783 
  0.600000   2.420000 123014.923663 
  0.600000   2.430000 123131.697776 
  0.600000   2.440000 123246.605779 
  0.600000   2.450000 123359.716217 
  0.600000   2.460000 123471.092368 
  0.600000   2.470000 123580.792929 
  0.600000   2.480000 123757.546829 
  0.600000   2.490000 123991.451869 
  0.600000   2.500000 124223.388617 
  0.700000   0.100000 33498.547696 
  0.700000   0.110000 34008.746255 
  0.700000   0.120000 34439.226285 
  0.700000   0.130000 34829.039134 
  0.700000   0.140000 35247.991392 
  0.700000   0.150000 37231.086120 
  0.700000   0.160000 41543.760812 
  0.700000   0.170000 45439.977421 
  0.700000   0.180000 48513.932751 
  0.700000   0.190000 50502.623161 
  0.700000   0.200000 51752.767700 
  0.700000   0.210000 53050.512438 
  0.700000   0.220000 54373.149498 
  0.700000   0.230000 55207.835273 
  0.700000   0.240000 54597.204654 
  0.700000   0.250000 54980.478793 
  0.700000   0.260000 54627.900660 
  0.700000   0.270000 53390.926101 
  0.700000   0.280000 50979.233518 
  0.700000   0.290000 53172.270575 
  0.700000   0.300000 55739.644426 
  0.700000   0.310000 57769.877988 
  0.700000   0.320000 59391.440204 
  0.700000   0.330000 60731.270441 
  0.700000   0.340000 61753.979002 
  0.700000   0.350000 62598.088558 
  0.700000   0.360000 63348.907664 
  0.700000   0.370000 64046.503634 
  0.700000   0.380000 64726.958537 
  0.700000   0.390000 65416.976709 
  0.700000   0.400000 66113.464261 
  0.700000   0.410000 66752.829902 
  0.700000   0.420000 67350.675666 
  0.700000   0.430000 67803.483093 
  0.700000   0.440000 68195.550616 
  0.700000   0.450000 68531.594437 
  0.700000   0.460000 68835.980838 
  0.700000   0.470000 69186.578413 
  0.700000   0.480000 69548.108192 
  0.700000   0.490000 70456.994156 
  0.700000   0.500000 71424.536446 
  0.700000   0.510000 72373.090949 
  0.700000   0.520000 73305.704341 
  0.700000   0.530000 74242.014454 
  0.700000   0.540000 75159.931553 
  0.700000   0.550000 76062.098872 
  0.700000   0.560000 76958.904873 
  0.700000   0.570000 77874.796081 
  0.700000   0.580000 78787.147704 
  0.700000   0.590000 79696.730573 
  0.700000   0.600000 80607.269065 
  0.700000   0.610000 81514.684866 
  0.700000   0.620000 82417.607909 
  0.700000   0.630000 83315.268020 
  0.700000   0.640000 84185.619127 
  0.700000   0.650000 84991.806479 
  0.700000   0.660000 85761.283173 
  0.700000   0.670000 86501.386742 
  0.700000   0.680000 87217.687894 
  0.700000   0.690000 87907.416884 
  0.700000   0.700000 88657.451487 
  0.700000   0.710000 89371.613449 
  0.700000   0.720000 90059.434851 
  0.700000   0.730000 90725.279823 
  0.700000   0.740000 91371.838824 
  0.700000   0.750000 91942.406906 
  0.700000   0.760000 92433.432833 
  0.700000   0.770000 92876.427052 
  0.700000   0.780000 93282.558869 
  0.700000   0.790000 93850.215025 
  0.700000   0.800000 94421.746117 
  0.700000   0.810000 94905.021324 
  0.700000   0.820000 95336.916322 
  0.700000   0.830000 95731.136833 
  0.700000   0.840000 96094.542620 
  0.700000   0.850000 96431.578689 
  0.700000   0.860000 96724.113015 
  0.700000   0.870000 97107.614462 
  0.700000   0.880000 97492.694524 
  0.700000   0.890000 97846.367214 
  0.700000   0.900000 98173.773676 
  0.700000   0.910000 98478.419198 
  0.700000   0.920000 98733.045276 
  0.700000   0.930000 98945.236277 
  0.700000   0.940000 99128.449112 
  0.700000   0.950000 99288.111930 
  0.700000   0.960000 99456.653291 
  0.700000   0.970000 99736.540539 
  0.700000   0.980000 99969.290399 
  0.700000   0.990000 100169.194042 
  0.700000   1.000000 100345.032998 
  0.700000   1.010000 100501.042474 
  0.700000   1.020000 100640.024819 
  0.700000   1.030000 100763.802312 
  0.700000   1.040000 100862.438863 
  0.700000   1.050000 100942.346029 
  0.700000   1.060000 101008.115862 
  0.700000   1.070000 101062.089612 
  0.700000   1.080000 101105.883460 
  0.700000   1.090000 101196.012389 
  0.700000   1.100000 101308.362005 
  0.700000   1.110000 101399.363361 
  0.700000   1.120000 101476.044198 
  0.700000   1.130000 101541.085197 
  0.700000   1.140000 101596.170557 
  0.700000   1.150000 101642.537014 
  0.700000   1.160000 101681.157805 
  0.700000   1.170000 101712.342898 
  0.700000   1.180000 101732.132329 
  0.700000   1.190000 101743.812135 
  0.700000   1.200000 101749.116595 
  0.700000   1.210000 101749.031905 
  0.700000   1.220000 101744.266644 
  0.700000   1.230000 101735.374655 
  0.700000   1.240000 101722.808462 
  0.700000   1.250000 101706.948122 
  0.700000   1.260000 101688.328779 
  0.700000   1.270000 101668.224844 
  0.700000   1.280000 101646.581880 
  0.700000   1.290000 101623.514967 
  0.700000   1.300000 101599.167288 
  0.700000   1.310000 101573.673872 
  0.700000   1.320000 101560.564578 
  0.700000   1.330000 101550.052795 
  0.700000   1.340000 101537.470008 
  0.700000   1.350000 101522.884492 
  0.700000   1.360000 101506.427907 
  0.700000   1.370000 101748.429772 
  0.700000   1.380000 102119.675994 
  0.700000   1.390000 102488.960780 
  0.700000   1.400000 102855.426206 
  0.700000   1.410000 103218.723983 
  0.700000   1.420000 103578.686422 
  0.700000   1.430000 103935.232508 
  0.700000   1.440000 104288.329244 
  0.700000   1.450000 104637.972536 
  0.700000   1.460000 104984.176633 
  0.700000   1.470000 105326.967809 
  0.700000   1.480000 105666.380368 
  0.700000   1.490000 106002.454011 
  0.700000   1.500000 106335.225890 
  0.700000   1.510000 106664.090824 
  0.700000   1.520000 106989.285304 
  0.700000   1.530000 107311.036364 
  0.700000   1.540000 107629.461935 
  0.700000   1.550000 107944.651379 
  0.700000   1.560000 108256.680605 
  0.700000   1.570000 108565.617602 
  0.700000   1.580000 108871.525027 
  0.700000   1.590000 109174.461600 
  0.700000   1.600000 109474.482944 
  0.700000   1.610000 109771.642121 
  0.700000   1.620000 110065.989999 
  0.700000   1.630000 110357.575518 
  0.700000   1.640000 110646.445888 
  0.700000   1.650000 110932.646743 
  0.700000   1.660000 111216.222265 
  0.700000   1.670000 111484.051601 
  0.700000   1.680000 111731.931329 
  0.700000   1.690000 111967.917133 
  0.700000   1.700000 112194.422717 
  0.700000   1.710000 112412.819368 
  0.700000   1.720000 112624.037416 
  0.700000   1.730000 112828.768260 
  0.700000   1.740000 113027.555475 
  0.700000   1.750000 113220.843093 
  0.700000   1.760000 113409.004021 
  0.700000   1.770000 113592.358055 
  0.700000   1.780000 113771.183961 
  0.700000   1.790000 113945.727945 
  0.700000   1.800000 114116.209792 
  0.700000   1.810000 114286.888421 
  0.700000   1.820000 114525.039609 
  0.700000   1.830000 114761.113702 
  0.700000   1.840000 114995.144216 
  0.700000   1.850000 115225.295318 
  0.700000   1.860000 115437.287288 
  0.700000   1.870000 115638.014744 
  0.700000   1.880000 115830.492076 
  0.700000   1.890000 116016.108766 
  0.700000   1.900000 116195.735672 
  0.700000   1.910000 116369.992419 
  0.700000   1.920000 116539.352876 
  0.700000   1.930000 116704.196850 
  0.700000   1.940000 116864.838943 
  0.700000   1.950000 117021.546175 
  0.700000   1.960000 117174.549453 
  0.700000   1.970000 117324.051435 
  0.700000   1.980000 117470.232124 
  0.700000   1.990000 117613.252984 
  0.700000   2.000000 117753.260048 
  0.700000   2.010000 117890.386326 
  0.700000   2.020000 118024.753689 
  0.700000   2.030000 118156.474388 
  0.700000   2.040000 118285.652283 
  0.700000   2.050000 118412.383856 
  0.700000   2.060000 118533.830743 
  0.700000   2.070000 118698.378717 
  0.700000   2.080000 118863.223317 
  0.700000   2.090000 119022.195661 
  0.700000   2.100000 119176.152740 
  0.700000   2.110000 119325.677839 
  0.700000   2.120000 119471.197881 
  0.700000   2.130000 119613.044247 
  0.700000   2.140000 119751.482247 
  0.700000   2.150000 119886.737240 
  0.700000   2.160000 120019.001086 
  0.700000   2.170000 120148.440158 
  0.700000   2.180000 120275.200921 
  0.700000   2.190000 120399.413827 
  0.700000   2.200000 120521.196183 
  0.700000   2.210000 120640.654325 
  0.700000   2.220000 120757.885303 
  0.700000   2.230000 120872.978212 
  0.700000   2.240000 120986.015264 
  0.700000   2.250000 121097.072653 
  0.700000   2.260000 121206.221282 
  0.700000   2.270000 121332.877958 
  0.700000   2.280000 121493.454663 
  0.700000   2.290000 121652.852471 
  0.700000   2.300000 121803.788001 
  0.700000   2.310000 121946.672599 
  0.700000   2.320000 122084.371699 
  0.700000   2.330000 122217.841171 
  0.700000   2.340000 122347.640896 
  0.700000   2.350000 122474.155868 
  0.700000   2.360000 122597.674450 
  0.700000   2.370000 122718.424556 
  0.700000   2.380000 122836.593115 
  0.700000   2.390000 122952.337640 
  0.700000   2.400000 123065.793615 
  0.700000   2.410000 123177.079472 
  0.700000   2.420000 123286.300089 
  0.700000   2.430000 123393.549340 
  0.700000   2.440000 123498.911996 
  0.700000   2.450000 123602.465189 
  0.700000   2.460000 123704.279552 
  0.700000   2.470000 123804.420126 
  0.700000   2.480000 124051.693844 
  0.700000   2.490000 124297.042415 
  0.700000   2.500000 124540.273727 
  0.800000   0.100000 33740.706616 
  0.800000   0.110000 34279.876633 
  0.800000   0.120000 34735.058617 
  0.800000   0.130000 35124.434592 
  0.800000   0.140000 35461.297778 
  0.800000   0.150000 37738.000145 
  0.800000   0.160000 41888.789894 
  0.800000   0.170000 45833.516439 
  0.800000   0.180000 48727.025114 
  0.800000   0.190000 50649.821785 
  0.800000   0.200000 51872.259379 
  0.800000   0.210000 53311.247420 
  0.800000   0.220000 54770.543803 
  0.800000   0.230000 55646.055118 
  0.800000   0.240000 55015.519623 
  0.800000   0.250000 55478.488033 
  0.800000   0.260000 55367.995259 
  0.800000   0.270000 54050.112290 
  0.800000   0.280000 51540.125942 
  0.800000   0.290000 53411.568902 
  0.800000   0.300000 56175.942362 
  0.800000   0.310000 58192.908314 
  0.800000   0.320000 59933.931988 
  0.800000   0.330000 61173.913946 
  0.800000   0.340000 62129.496568 
  0.800000   0.350000 62932.335425 
  0.800000   0.360000 63664.495940 
  0.800000   0.370000 64375.204302 
  0.800000   0.380000 65086.233127 
  0.800000   0.390000 65829.136735 
  0.800000   0.400000 66551.346361 
  0.800000   0.410000 67203.659062 
  0.800000   0.420000 67725.955337 
  0.800000   0.430000 68103.551525 
  0.800000   0.440000 68416.123112 
  0.800000   0.450000 68755.679088 
  0.800000   0.460000 69123.502343 
  0.800000   0.470000 69449.985578 
  0.800000   0.480000 69768.513170 
  0.800000   0.490000 70790.376422 
  0.800000   0.500000 71845.240789 
  0.800000   0.510000 72843.744679 
  0.800000   0.520000 73811.420827 
  0.800000   0.530000 74755.342097 
  0.800000   0.540000 75681.174195 
  0.800000   0.550000 76592.267949 
  0.800000   0.560000 77487.696381 
  0.800000   0.570000 78368.032890 
  0.800000   0.580000 79240.814902 
  0.800000   0.590000 80160.521047 
  0.800000   0.600000 81096.697614 
  0.800000   0.610000 82026.659991 
  0.800000   0.620000 82950.803316 
  0.800000   0.630000 83845.756718 
